2026-03-01 02:54:44 - RARSampler - INFO - RARSampler: enable=True, interval=500, n_candidates=5000, n_add=200, max_total=8000
2026-03-01 02:56:46 - RARSampler - INFO - [RAR step 500] 加入 200 个高残差点, 总 RAR 点数: 200, 残差统计: mean=5.1035e+02, max=1.1082e+04, median=3.7342e+02
2026-03-01 02:58:49 - RARSampler - INFO - [RAR step 1000] 加入 200 个高残差点, 总 RAR 点数: 400, 残差统计: mean=4.5049e+02, max=7.8102e+04, median=2.8254e+02
2026-03-01 03:00:52 - RARSampler - INFO - [RAR step 1500] 加入 200 个高残差点, 总 RAR 点数: 600, 残差统计: mean=4.5517e+02, max=9.2851e+04, median=2.2957e+02
2026-03-01 03:02:54 - RARSampler - INFO - [RAR step 2000] 加入 200 个高残差点, 总 RAR 点数: 800, 残差统计: mean=4.1643e+02, max=3.3094e+04, median=2.0363e+02
2026-03-01 03:04:58 - RARSampler - INFO - [RAR step 2500] 加入 200 个高残差点, 总 RAR 点数: 1000, 残差统计: mean=5.3909e+02, max=1.1416e+05, median=2.2773e+02
2026-03-01 03:07:00 - RARSampler - INFO - [RAR step 3000] 加入 200 个高残差点, 总 RAR 点数: 1200, 残差统计: mean=6.2685e+02, max=3.2348e+04, median=2.4561e+02
2026-03-01 03:09:04 - RARSampler - INFO - [RAR step 3500] 加入 200 个高残差点, 总 RAR 点数: 1400, 残差统计: mean=7.1740e+02, max=1.0414e+05, median=1.9117e+02
2026-03-01 03:11:12 - RARSampler - INFO - [RAR step 4000] 加入 200 个高残差点, 总 RAR 点数: 1600, 残差统计: mean=8.6672e+02, max=6.6935e+04, median=2.0483e+02
2026-03-01 03:13:27 - RARSampler - INFO - [RAR step 4500] 加入 200 个高残差点, 总 RAR 点数: 1800, 残差统计: mean=7.7584e+02, max=4.4997e+05, median=1.4765e+02
2026-03-01 03:15:46 - RARSampler - INFO - [RAR step 5000] 加入 200 个高残差点, 总 RAR 点数: 2000, 残差统计: mean=9.2564e+02, max=4.9131e+05, median=1.3533e+02
2026-03-01 03:18:02 - RARSampler - INFO - [RAR step 5500] 加入 200 个高残差点, 总 RAR 点数: 2200, 残差统计: mean=9.6995e+02, max=2.3993e+05, median=1.2670e+02
2026-03-01 03:20:20 - RARSampler - INFO - [RAR step 6000] 加入 200 个高残差点, 总 RAR 点数: 2400, 残差统计: mean=1.3911e+03, max=6.8850e+05, median=1.0158e+02
2026-03-01 03:22:37 - RARSampler - INFO - [RAR step 6500] 加入 200 个高残差点, 总 RAR 点数: 2600, 残差统计: mean=1.0083e+03, max=1.8423e+05, median=1.0788e+02
2026-03-01 03:24:56 - RARSampler - INFO - [RAR step 7000] 加入 200 个高残差点, 总 RAR 点数: 2800, 残差统计: mean=1.3549e+03, max=1.5387e+05, median=1.4384e+02
2026-03-01 03:27:16 - RARSampler - INFO - [RAR step 7500] 加入 200 个高残差点, 总 RAR 点数: 3000, 残差统计: mean=1.7652e+03, max=3.4624e+05, median=1.0709e+02
2026-03-01 03:29:36 - RARSampler - INFO - [RAR step 8000] 加入 200 个高残差点, 总 RAR 点数: 3200, 残差统计: mean=1.3988e+03, max=7.7782e+05, median=1.1571e+02
2026-03-01 03:31:53 - RARSampler - INFO - [RAR step 8500] 加入 200 个高残差点, 总 RAR 点数: 3400, 残差统计: mean=2.9465e+03, max=5.7129e+06, median=1.1303e+02
2026-03-01 03:34:12 - RARSampler - INFO - [RAR step 9000] 加入 200 个高残差点, 总 RAR 点数: 3600, 残差统计: mean=1.7697e+03, max=5.0156e+05, median=1.0090e+02
2026-03-01 03:36:32 - RARSampler - INFO - [RAR step 9500] 加入 200 个高残差点, 总 RAR 点数: 3800, 残差统计: mean=1.6283e+03, max=2.5110e+05, median=9.2899e+01
2026-03-01 03:38:50 - RARSampler - INFO - [RAR step 10000] 加入 200 个高残差点, 总 RAR 点数: 4000, 残差统计: mean=1.7077e+03, max=6.2568e+05, median=8.5869e+01
2026-03-01 03:41:07 - RARSampler - INFO - [RAR step 10500] 加入 200 个高残差点, 总 RAR 点数: 4200, 残差统计: mean=1.3468e+03, max=1.0642e+05, median=9.1106e+01
2026-03-01 03:43:26 - RARSampler - INFO - [RAR step 11000] 加入 200 个高残差点, 总 RAR 点数: 4400, 残差统计: mean=1.6997e+03, max=3.3414e+05, median=8.3951e+01
