2026-02-23 05:40:20 - RARSampler - INFO - RARSampler: enable=True, interval=500, n_candidates=5000, n_add=200, max_total=8000
2026-02-23 05:41:30 - RARSampler - INFO - [RAR step 500] 加入 200 个高残差点, 总 RAR 点数: 200, 残差统计: mean=5.8812e+02, max=2.1393e+04, median=4.0403e+02
2026-02-23 05:42:43 - RARSampler - INFO - [RAR step 1000] 加入 200 个高残差点, 总 RAR 点数: 400, 残差统计: mean=5.0523e+02, max=2.0919e+04, median=2.6043e+02
2026-02-23 05:44:05 - RARSampler - INFO - [RAR step 1500] 加入 200 个高残差点, 总 RAR 点数: 600, 残差统计: mean=6.9957e+02, max=3.3150e+04, median=2.3122e+02
2026-02-23 05:45:25 - RARSampler - INFO - [RAR step 2000] 加入 200 个高残差点, 总 RAR 点数: 800, 残差统计: mean=1.0883e+03, max=9.4212e+04, median=2.3965e+02
2026-02-23 05:46:46 - RARSampler - INFO - [RAR step 2500] 加入 200 个高残差点, 总 RAR 点数: 1000, 残差统计: mean=2.0371e+03, max=3.1304e+05, median=1.8091e+02
2026-02-23 05:48:08 - RARSampler - INFO - [RAR step 3000] 加入 200 个高残差点, 总 RAR 点数: 1200, 残差统计: mean=2.1986e+03, max=4.9033e+05, median=1.7965e+02
2026-02-23 05:49:31 - RARSampler - INFO - [RAR step 3500] 加入 200 个高残差点, 总 RAR 点数: 1400, 残差统计: mean=2.2500e+03, max=6.0066e+05, median=2.4176e+02
2026-02-23 05:50:57 - RARSampler - INFO - [RAR step 4000] 加入 200 个高残差点, 总 RAR 点数: 1600, 残差统计: mean=2.9320e+03, max=7.3780e+05, median=1.6945e+02
2026-02-23 05:52:23 - RARSampler - INFO - [RAR step 4500] 加入 200 个高残差点, 总 RAR 点数: 1800, 残差统计: mean=3.8440e+03, max=1.2058e+06, median=1.8452e+02
2026-02-23 05:53:51 - RARSampler - INFO - [RAR step 5000] 加入 200 个高残差点, 总 RAR 点数: 2000, 残差统计: mean=4.7057e+03, max=1.6784e+06, median=1.6269e+02
2026-02-23 05:55:22 - RARSampler - INFO - [RAR step 5500] 加入 200 个高残差点, 总 RAR 点数: 2200, 残差统计: mean=5.0254e+03, max=1.5913e+06, median=1.7343e+02
2026-02-23 05:56:53 - RARSampler - INFO - [RAR step 6000] 加入 200 个高残差点, 总 RAR 点数: 2400, 残差统计: mean=5.4377e+03, max=4.6488e+06, median=1.5918e+02
2026-02-23 05:58:26 - RARSampler - INFO - [RAR step 6500] 加入 200 个高残差点, 总 RAR 点数: 2600, 残差统计: mean=5.3566e+03, max=1.8759e+06, median=1.4072e+02
2026-02-23 06:00:00 - RARSampler - INFO - [RAR step 7000] 加入 200 个高残差点, 总 RAR 点数: 2800, 残差统计: mean=1.1788e+04, max=1.7259e+07, median=1.3718e+02
2026-02-23 06:01:36 - RARSampler - INFO - [RAR step 7500] 加入 200 个高残差点, 总 RAR 点数: 3000, 残差统计: mean=6.7999e+03, max=1.4407e+06, median=1.3237e+02
2026-02-23 06:03:15 - RARSampler - INFO - [RAR step 8000] 加入 200 个高残差点, 总 RAR 点数: 3200, 残差统计: mean=8.4050e+03, max=2.6591e+06, median=1.4898e+02
