2026-02-28 21:06:02 - RARSampler - INFO - RARSampler: enable=True, interval=500, n_candidates=5000, n_add=200, max_total=8000
2026-02-28 21:07:03 - RARSampler - INFO - [RAR step 500] 加入 200 个高残差点, 总 RAR 点数: 200, 残差统计: mean=8.1829e+02, max=7.3050e+03, median=6.2785e+02
2026-02-28 21:08:04 - RARSampler - INFO - [RAR step 1000] 加入 200 个高残差点, 总 RAR 点数: 400, 残差统计: mean=1.2488e+03, max=3.7817e+04, median=4.8793e+02
2026-02-28 21:09:05 - RARSampler - INFO - [RAR step 1500] 加入 200 个高残差点, 总 RAR 点数: 600, 残差统计: mean=1.5420e+03, max=1.5614e+05, median=5.4346e+02
2026-02-28 21:10:07 - RARSampler - INFO - [RAR step 2000] 加入 200 个高残差点, 总 RAR 点数: 800, 残差统计: mean=3.5949e+03, max=4.0898e+05, median=7.1379e+02
2026-02-28 21:11:09 - RARSampler - INFO - [RAR step 2500] 加入 200 个高残差点, 总 RAR 点数: 1000, 残差统计: mean=5.0497e+03, max=8.9754e+05, median=8.5017e+02
2026-02-28 21:12:10 - RARSampler - INFO - [RAR step 3000] 加入 200 个高残差点, 总 RAR 点数: 1200, 残差统计: mean=4.3006e+03, max=5.8332e+05, median=7.2985e+02
2026-02-28 21:13:11 - RARSampler - INFO - [RAR step 3500] 加入 200 个高残差点, 总 RAR 点数: 1400, 残差统计: mean=1.1939e+04, max=4.8788e+06, median=5.2640e+02
2026-02-28 21:14:14 - RARSampler - INFO - [RAR step 4000] 加入 200 个高残差点, 总 RAR 点数: 1600, 残差统计: mean=1.0301e+04, max=3.1554e+06, median=9.2842e+02
2026-02-28 21:15:16 - RARSampler - INFO - [RAR step 4500] 加入 200 个高残差点, 总 RAR 点数: 1800, 残差统计: mean=1.5196e+04, max=5.4102e+06, median=2.2789e+02
2026-02-28 21:16:18 - RARSampler - INFO - [RAR step 5000] 加入 200 个高残差点, 总 RAR 点数: 2000, 残差统计: mean=1.0960e+04, max=4.2456e+06, median=2.7705e+02
2026-02-28 21:17:20 - RARSampler - INFO - [RAR step 5500] 加入 200 个高残差点, 总 RAR 点数: 2200, 残差统计: mean=7.3633e+03, max=1.9913e+06, median=4.9223e+02
2026-02-28 21:18:24 - RARSampler - INFO - [RAR step 6000] 加入 200 个高残差点, 总 RAR 点数: 2400, 残差统计: mean=7.5480e+03, max=8.9679e+05, median=5.3186e+02
2026-02-28 21:19:29 - RARSampler - INFO - [RAR step 6500] 加入 200 个高残差点, 总 RAR 点数: 2600, 残差统计: mean=7.8401e+03, max=1.1296e+06, median=5.1567e+02
2026-02-28 21:20:32 - RARSampler - INFO - [RAR step 7000] 加入 200 个高残差点, 总 RAR 点数: 2800, 残差统计: mean=8.2302e+03, max=1.8097e+06, median=5.2466e+02
2026-02-28 21:21:36 - RARSampler - INFO - [RAR step 7500] 加入 200 个高残差点, 总 RAR 点数: 3000, 残差统计: mean=7.8896e+03, max=1.1164e+06, median=6.5466e+02
2026-02-28 21:22:41 - RARSampler - INFO - [RAR step 8000] 加入 200 个高残差点, 总 RAR 点数: 3200, 残差统计: mean=1.3070e+04, max=8.9731e+06, median=9.9627e+02
2026-02-28 21:23:45 - RARSampler - INFO - [RAR step 8500] 加入 200 个高残差点, 总 RAR 点数: 3400, 残差统计: mean=1.3292e+04, max=2.4231e+06, median=5.9860e+02
2026-02-28 21:24:50 - RARSampler - INFO - [RAR step 9000] 加入 200 个高残差点, 总 RAR 点数: 3600, 残差统计: mean=1.4955e+04, max=4.0517e+06, median=5.4224e+02
2026-02-28 21:25:54 - RARSampler - INFO - [RAR step 9500] 加入 200 个高残差点, 总 RAR 点数: 3800, 残差统计: mean=2.1574e+04, max=1.9175e+07, median=4.5908e+02
2026-02-28 21:26:57 - RARSampler - INFO - [RAR step 10000] 加入 200 个高残差点, 总 RAR 点数: 4000, 残差统计: mean=1.8369e+04, max=7.2322e+06, median=5.3629e+02
2026-02-28 21:28:01 - RARSampler - INFO - [RAR step 10500] 加入 200 个高残差点, 总 RAR 点数: 4200, 残差统计: mean=1.2635e+04, max=1.5512e+06, median=7.5313e+02
2026-02-28 21:29:04 - RARSampler - INFO - [RAR step 11000] 加入 200 个高残差点, 总 RAR 点数: 4400, 残差统计: mean=1.6291e+04, max=4.1740e+06, median=8.9484e+02
2026-02-28 21:30:06 - RARSampler - INFO - [RAR step 11500] 加入 200 个高残差点, 总 RAR 点数: 4600, 残差统计: mean=1.3089e+04, max=3.0452e+06, median=6.1288e+02
2026-02-28 21:31:09 - RARSampler - INFO - [RAR step 12000] 加入 200 个高残差点, 总 RAR 点数: 4800, 残差统计: mean=1.4715e+04, max=4.3148e+06, median=7.2603e+02
2026-02-28 21:32:11 - RARSampler - INFO - [RAR step 12500] 加入 200 个高残差点, 总 RAR 点数: 5000, 残差统计: mean=1.9101e+04, max=2.4552e+06, median=1.1262e+03
2026-02-28 21:33:13 - RARSampler - INFO - [RAR step 13000] 加入 200 个高残差点, 总 RAR 点数: 5200, 残差统计: mean=2.1870e+04, max=1.0785e+07, median=1.1397e+03
2026-02-28 21:34:17 - RARSampler - INFO - [RAR step 13500] 加入 200 个高残差点, 总 RAR 点数: 5400, 残差统计: mean=2.3103e+04, max=5.5941e+06, median=1.1793e+03
2026-02-28 21:35:22 - RARSampler - INFO - [RAR step 14000] 加入 200 个高残差点, 总 RAR 点数: 5600, 残差统计: mean=2.4465e+04, max=6.6020e+06, median=1.4287e+03
2026-02-28 21:36:26 - RARSampler - INFO - [RAR step 14500] 加入 200 个高残差点, 总 RAR 点数: 5800, 残差统计: mean=2.3002e+04, max=5.3205e+06, median=1.3209e+03
2026-02-28 21:37:30 - RARSampler - INFO - [RAR step 15000] 加入 200 个高残差点, 总 RAR 点数: 6000, 残差统计: mean=3.1328e+04, max=2.6281e+07, median=1.5395e+03
2026-02-28 21:38:34 - RARSampler - INFO - [RAR step 15500] 加入 200 个高残差点, 总 RAR 点数: 6200, 残差统计: mean=2.6260e+04, max=7.0091e+06, median=1.4408e+03
2026-02-28 21:39:38 - RARSampler - INFO - [RAR step 16000] 加入 200 个高残差点, 总 RAR 点数: 6400, 残差统计: mean=2.9385e+04, max=1.3241e+07, median=1.4370e+03
2026-02-28 21:40:43 - RARSampler - INFO - [RAR step 16500] 加入 200 个高残差点, 总 RAR 点数: 6600, 残差统计: mean=2.4829e+04, max=3.6076e+06, median=1.4992e+03
2026-02-28 21:41:47 - RARSampler - INFO - [RAR step 17000] 加入 200 个高残差点, 总 RAR 点数: 6800, 残差统计: mean=2.4315e+04, max=3.4387e+06, median=1.4287e+03
2026-02-28 21:42:51 - RARSampler - INFO - [RAR step 17500] 加入 200 个高残差点, 总 RAR 点数: 7000, 残差统计: mean=2.7942e+04, max=1.5549e+07, median=1.3690e+03
2026-02-28 21:43:56 - RARSampler - INFO - [RAR step 18000] 加入 200 个高残差点, 总 RAR 点数: 7200, 残差统计: mean=2.8844e+04, max=7.2696e+06, median=1.5924e+03
2026-02-28 21:45:00 - RARSampler - INFO - [RAR step 18500] 加入 200 个高残差点, 总 RAR 点数: 7400, 残差统计: mean=2.4445e+04, max=3.7344e+06, median=1.4448e+03
2026-02-28 21:46:04 - RARSampler - INFO - [RAR step 19000] 加入 200 个高残差点, 总 RAR 点数: 7600, 残差统计: mean=3.8074e+04, max=3.7086e+07, median=1.5846e+03
2026-02-28 21:47:08 - RARSampler - INFO - [RAR step 19500] 加入 200 个高残差点, 总 RAR 点数: 7800, 残差统计: mean=2.2235e+04, max=2.2411e+06, median=1.5010e+03
2026-02-28 21:48:15 - RARSampler - INFO - RARSampler: enable=True, interval=500, n_candidates=5000, n_add=200, max_total=8000
2026-02-28 21:49:53 - RARSampler - INFO - [RAR step 500] 加入 200 个高残差点, 总 RAR 点数: 200, 残差统计: mean=1.8883e+02, max=2.8978e+04, median=1.0888e+02
2026-02-28 21:51:31 - RARSampler - INFO - [RAR step 1000] 加入 200 个高残差点, 总 RAR 点数: 400, 残差统计: mean=1.6345e+02, max=1.4955e+04, median=9.5256e+01
2026-02-28 21:53:11 - RARSampler - INFO - [RAR step 1500] 加入 200 个高残差点, 总 RAR 点数: 600, 残差统计: mean=2.8043e+02, max=6.2909e+05, median=5.3625e+01
2026-02-28 21:54:50 - RARSampler - INFO - [RAR step 2000] 加入 200 个高残差点, 总 RAR 点数: 800, 残差统计: mean=1.5343e+02, max=2.7719e+04, median=7.8606e+01
2026-02-28 21:56:30 - RARSampler - INFO - [RAR step 2500] 加入 200 个高残差点, 总 RAR 点数: 1000, 残差统计: mean=1.7330e+02, max=3.8646e+04, median=7.2160e+01
2026-02-28 21:58:09 - RARSampler - INFO - [RAR step 3000] 加入 200 个高残差点, 总 RAR 点数: 1200, 残差统计: mean=2.6955e+02, max=2.2666e+05, median=6.7884e+01
2026-02-28 21:59:48 - RARSampler - INFO - [RAR step 3500] 加入 200 个高残差点, 总 RAR 点数: 1400, 残差统计: mean=1.8705e+02, max=2.7062e+04, median=5.7903e+01
2026-02-28 22:01:27 - RARSampler - INFO - [RAR step 4000] 加入 200 个高残差点, 总 RAR 点数: 1600, 残差统计: mean=4.0914e+02, max=1.1748e+06, median=5.2473e+01
2026-02-28 22:03:07 - RARSampler - INFO - [RAR step 4500] 加入 200 个高残差点, 总 RAR 点数: 1800, 残差统计: mean=5.5441e+02, max=1.0846e+06, median=5.6124e+01
2026-02-28 22:04:47 - RARSampler - INFO - [RAR step 5000] 加入 200 个高残差点, 总 RAR 点数: 2000, 残差统计: mean=4.1961e+02, max=1.1347e+06, median=4.6771e+01
2026-02-28 22:06:25 - RARSampler - INFO - [RAR step 5500] 加入 200 个高残差点, 总 RAR 点数: 2200, 残差统计: mean=3.1520e+02, max=2.9325e+05, median=5.4403e+01
2026-02-28 22:08:07 - RARSampler - INFO - [RAR step 6000] 加入 200 个高残差点, 总 RAR 点数: 2400, 残差统计: mean=2.9962e+02, max=2.2721e+05, median=3.9352e+01
2026-02-28 22:09:47 - RARSampler - INFO - [RAR step 6500] 加入 200 个高残差点, 总 RAR 点数: 2600, 残差统计: mean=8.5510e+02, max=2.1051e+06, median=4.1537e+01
2026-02-28 22:11:26 - RARSampler - INFO - [RAR step 7000] 加入 200 个高残差点, 总 RAR 点数: 2800, 残差统计: mean=2.8084e+02, max=5.5473e+04, median=4.3358e+01
2026-02-28 22:13:09 - RARSampler - INFO - [RAR step 7500] 加入 200 个高残差点, 总 RAR 点数: 3000, 残差统计: mean=2.0537e+02, max=4.0636e+04, median=5.7943e+01
2026-02-28 22:14:52 - RARSampler - INFO - [RAR step 8000] 加入 200 个高残差点, 总 RAR 点数: 3200, 残差统计: mean=2.1949e+02, max=1.2359e+05, median=4.5863e+01
2026-02-28 22:16:35 - RARSampler - INFO - [RAR step 8500] 加入 200 个高残差点, 总 RAR 点数: 3400, 残差统计: mean=6.2865e+02, max=7.2057e+05, median=4.0722e+01
2026-02-28 22:18:19 - RARSampler - INFO - [RAR step 9000] 加入 200 个高残差点, 总 RAR 点数: 3600, 残差统计: mean=3.6865e+02, max=6.7770e+04, median=3.5166e+01
2026-02-28 22:20:03 - RARSampler - INFO - [RAR step 9500] 加入 200 个高残差点, 总 RAR 点数: 3800, 残差统计: mean=4.6657e+02, max=5.1689e+05, median=4.3416e+01
2026-02-28 22:21:45 - RARSampler - INFO - [RAR step 10000] 加入 200 个高残差点, 总 RAR 点数: 4000, 残差统计: mean=4.9311e+02, max=4.6074e+05, median=4.0638e+01
2026-02-28 22:23:28 - RARSampler - INFO - [RAR step 10500] 加入 200 个高残差点, 总 RAR 点数: 4200, 残差统计: mean=3.3486e+02, max=8.9557e+04, median=3.9110e+01
2026-02-28 22:25:10 - RARSampler - INFO - [RAR step 11000] 加入 200 个高残差点, 总 RAR 点数: 4400, 残差统计: mean=4.3030e+02, max=1.5174e+05, median=4.2326e+01
2026-02-28 22:26:54 - RARSampler - INFO - [RAR step 11500] 加入 200 个高残差点, 总 RAR 点数: 4600, 残差统计: mean=4.6426e+02, max=1.5710e+05, median=4.0167e+01
2026-02-28 22:28:38 - RARSampler - INFO - [RAR step 12000] 加入 200 个高残差点, 总 RAR 点数: 4800, 残差统计: mean=5.3244e+02, max=5.2053e+05, median=3.9042e+01
2026-02-28 22:30:21 - RARSampler - INFO - [RAR step 12500] 加入 200 个高残差点, 总 RAR 点数: 5000, 残差统计: mean=4.1229e+02, max=1.2641e+05, median=3.7651e+01
2026-02-28 22:32:05 - RARSampler - INFO - [RAR step 13000] 加入 200 个高残差点, 总 RAR 点数: 5200, 残差统计: mean=4.7650e+02, max=1.3159e+05, median=3.8465e+01
2026-02-28 22:33:50 - RARSampler - INFO - [RAR step 13500] 加入 200 个高残差点, 总 RAR 点数: 5400, 残差统计: mean=5.5659e+02, max=3.8986e+05, median=3.7528e+01
2026-02-28 22:35:35 - RARSampler - INFO - [RAR step 14000] 加入 200 个高残差点, 总 RAR 点数: 5600, 残差统计: mean=4.3186e+02, max=1.4120e+05, median=3.7208e+01
2026-02-28 22:37:20 - RARSampler - INFO - [RAR step 14500] 加入 200 个高残差点, 总 RAR 点数: 5800, 残差统计: mean=4.2782e+02, max=1.6745e+05, median=3.8324e+01
2026-02-28 22:39:05 - RARSampler - INFO - [RAR step 15000] 加入 200 个高残差点, 总 RAR 点数: 6000, 残差统计: mean=3.8370e+02, max=1.3786e+05, median=3.6843e+01
2026-02-28 22:40:50 - RARSampler - INFO - [RAR step 15500] 加入 200 个高残差点, 总 RAR 点数: 6200, 残差统计: mean=3.3313e+02, max=5.9118e+04, median=3.4782e+01
2026-02-28 22:42:36 - RARSampler - INFO - [RAR step 16000] 加入 200 个高残差点, 总 RAR 点数: 6400, 残差统计: mean=4.8819e+02, max=2.0316e+05, median=3.5652e+01
2026-02-28 22:44:22 - RARSampler - INFO - [RAR step 16500] 加入 200 个高残差点, 总 RAR 点数: 6600, 残差统计: mean=3.6810e+02, max=1.6724e+05, median=3.5942e+01
2026-02-28 22:46:08 - RARSampler - INFO - [RAR step 17000] 加入 200 个高残差点, 总 RAR 点数: 6800, 残差统计: mean=4.6910e+02, max=3.6988e+05, median=3.5995e+01
2026-02-28 22:47:55 - RARSampler - INFO - [RAR step 17500] 加入 200 个高残差点, 总 RAR 点数: 7000, 残差统计: mean=6.3938e+02, max=7.2311e+05, median=3.6738e+01
2026-02-28 22:49:44 - RARSampler - INFO - [RAR step 18000] 加入 200 个高残差点, 总 RAR 点数: 7200, 残差统计: mean=4.3468e+02, max=1.4159e+05, median=3.7772e+01
2026-02-28 22:51:34 - RARSampler - INFO - [RAR step 18500] 加入 200 个高残差点, 总 RAR 点数: 7400, 残差统计: mean=3.2044e+02, max=8.3333e+04, median=3.6974e+01
2026-02-28 22:53:24 - RARSampler - INFO - [RAR step 19000] 加入 200 个高残差点, 总 RAR 点数: 7600, 残差统计: mean=4.3777e+02, max=3.1000e+05, median=3.6850e+01
2026-02-28 22:55:13 - RARSampler - INFO - [RAR step 19500] 加入 200 个高残差点, 总 RAR 点数: 7800, 残差统计: mean=4.2059e+02, max=1.8982e+05, median=3.6837e+01
2026-02-28 22:57:04 - RARSampler - INFO - RARSampler: enable=True, interval=500, n_candidates=5000, n_add=200, max_total=8000
2026-02-28 22:58:39 - RARSampler - INFO - [RAR step 500] 加入 200 个高残差点, 总 RAR 点数: 200, 残差统计: mean=8.4024e+01, max=3.8667e+04, median=4.2508e+00
2026-02-28 23:00:16 - RARSampler - INFO - [RAR step 1000] 加入 200 个高残差点, 总 RAR 点数: 400, 残差统计: mean=9.3252e+01, max=2.8897e+04, median=3.4543e+00
2026-02-28 23:01:50 - RARSampler - INFO - [RAR step 1500] 加入 200 个高残差点, 总 RAR 点数: 600, 残差统计: mean=1.1870e+02, max=4.6740e+04, median=2.3130e+00
2026-02-28 23:03:26 - RARSampler - INFO - [RAR step 2000] 加入 200 个高残差点, 总 RAR 点数: 800, 残差统计: mean=6.6882e+01, max=1.7299e+04, median=2.6284e+00
